,Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points
22689,2021,sf1,2021sf1,Jury,Romania,Ukraine,10
22690,2021,sf1,2021sf1,Jury,Romania,Lithuania,8
22691,2021,sf1,2021sf1,Jury,Romania,Slovenia,7
22692,2021,sf1,2021sf1,Jury,Romania,North Macedonia,6
22693,2021,sf1,2021sf1,Jury,Romania,Russia,5
22694,2021,sf1,2021sf1,Jury,Romania,Sweden,4
22695,2021,sf1,2021sf1,Jury,Romania,Cyprus,3
22696,2021,sf1,2021sf1,Jury,Romania,Australia,2
22697,2021,sf1,2021sf1,Jury,Romania,Croatia,1
22698,2021,sf1,2021sf1,Televoter,Romania,Ukraine,12
22699,2021,sf1,2021sf1,Televoter,Romania,Israel,10
22700,2021,sf1,2021sf1,Televoter,Romania,Malta,8
22701,2021,sf1,2021sf1,Televoter,Romania,Azerbaijan,7
22702,2021,sf1,2021sf1,Televoter,Romania,Lithuania,6
22703,2021,sf1,2021sf1,Televoter,Romania,Russia,5
22704,2021,sf1,2021sf1,Televoter,Romania,Cyprus,4
22705,2021,sf1,2021sf1,Televoter,Romania,Norway,3
22706,2021,sf1,2021sf1,Televoter,Romania,North Macedonia,2
22707,2021,sf1,2021sf1,Televoter,Romania,Belgium,1
22708,2021,sf1,2021sf1,Jury,Russia,Malta,12
22709,2021,sf1,2021sf1,Jury,Russia,Israel,10
22710,2021,sf1,2021sf1,Jury,Russia,Cyprus,8
22711,2021,sf1,2021sf1,Jury,Russia,Sweden,7
22712,2021,sf1,2021sf1,Jury,Russia,Belgium,6
22713,2021,sf1,2021sf1,Jury,Russia,Ukraine,5
22714,2021,sf1,2021sf1,Jury,Russia,Azerbaijan,4
22715,2021,sf1,2021sf1,Jury,Russia,Croatia,3
22716,2021,sf1,2021sf1,Jury,Russia,Lithuania,2
22717,2021,sf1,2021sf1,Jury,Russia,Australia,1
22718,2021,sf1,2021sf1,Televoter,Russia,Ukraine,12
22719,2021,sf1,2021sf1,Televoter,Russia,Azerbaijan,10
22720,2021,sf1,2021sf1,Televoter,Russia,Malta,8
22721,2021,sf1,2021sf1,Televoter,Russia,Lithuania,7
22722,2021,sf1,2021sf1,Televoter,Russia,Norway,6
22723,2021,sf1,2021sf1,Televoter,Russia,Cyprus,5
22724,2021,sf1,2021sf1,Televoter,Russia,Israel,4
22725,2021,sf1,2021sf1,Televoter,Russia,Belgium,3
22726,2021,sf1,2021sf1,Televoter,Russia,Sweden,2
22727,2021,sf1,2021sf1,Televoter,Russia,Australia,1
22728,2021,sf1,2021sf1,Jury,Slovenia,Cyprus,12
22729,2021,sf1,2021sf1,Jury,Slovenia,Russia,10
22730,2021,sf1,2021sf1,Jury,Slovenia,Azerbaijan,8
22731,2021,sf1,2021sf1,Jury,Slovenia,Croatia,7
22732,2021,sf1,2021sf1,Jury,Slovenia,Malta,6
22733,2021,sf1,2021sf1,Jury,Slovenia,Belgium,5
22734,2021,sf1,2021sf1,Jury,Slovenia,North Macedonia,4
22735,2021,sf1,2021sf1,Jury,Slovenia,Norway,3
22736,2021,sf1,2021sf1,Jury,Slovenia,Israel,2
22737,2021,sf1,2021sf1,Jury,Slovenia,Ukraine,1
22738,2021,sf1,2021sf1,Televoter,Slovenia,Croatia,12
22739,2021,sf1,2021sf1,Televoter,Slovenia,Ukraine,10
22740,2021,sf1,2021sf1,Televoter,Slovenia,North Macedonia,8
22741,2021,sf1,2021sf1,Televoter,Slovenia,Russia,7
22742,2021,sf1,2021sf1,Televoter,Slovenia,Norway,6
22743,2021,sf1,2021sf1,Televoter,Slovenia,Malta,5
22744,2021,sf1,2021sf1,Televoter,Slovenia,Belgium,4
22745,2021,sf1,2021sf1,Televoter,Slovenia,Azerbaijan,3
22746,2021,sf1,2021sf1,Televoter,Slovenia,Sweden,2
22747,2021,sf1,2021sf1,Televoter,Slovenia,Cyprus,1
22748,2021,sf1,2021sf1,Jury,Sweden,Malta,12
22749,2021,sf1,2021sf1,Jury,Sweden,Israel,10
22750,2021,sf1,2021sf1,Jury,Sweden,Norway,8
22751,2021,sf1,2021sf1,Jury,Sweden,Lithuania,7
22752,2021,sf1,2021sf1,Jury,Sweden,Russia,6
22753,2021,sf1,2021sf1,Jury,Sweden,Ukraine,5
22754,2021,sf1,2021sf1,Jury,Sweden,Cyprus,4
22755,2021,sf1,2021sf1,Jury,Sweden,Azerbaijan,3
22756,2021,sf1,2021sf1,Jury,Sweden,Belgium,2
22757,2021,sf1,2021sf1,Jury,Sweden,Ireland,1
22758,2021,sf1,2021sf1,Televoter,Sweden,Norway,12
22759,2021,sf1,2021sf1,Televoter,Sweden,Lithuania,10
22760,2021,sf1,2021sf1,Televoter,Sweden,Malta,8
22761,2021,sf1,2021sf1,Televoter,Sweden,Ukraine,7
22762,2021,sf1,2021sf1,Televoter,Sweden,Israel,6
22763,2021,sf1,2021sf1,Televoter,Sweden,Belgium,5
22764,2021,sf1,2021sf1,Televoter,Sweden,Cyprus,4
22765,2021,sf1,2021sf1,Televoter,Sweden,Russia,3
22766,2021,sf1,2021sf1,Televoter,Sweden,Croatia,2
22767,2021,sf1,2021sf1,Televoter,Sweden,Azerbaijan,1
22768,2021,sf1,2021sf1,Jury,Ukraine,Australia,12
22769,2021,sf1,2021sf1,Jury,Ukraine,Belgium,10
22770,2021,sf1,2021sf1,Jury,Ukraine,Croatia,8
22771,2021,sf1,2021sf1,Jury,Ukraine,Romania,7
22772,2021,sf1,2021sf1,Jury,Ukraine,Israel,6
22773,2021,sf1,2021sf1,Jury,Ukraine,Malta,5
22774,2021,sf1,2021sf1,Jury,Ukraine,Slovenia,4
22775,2021,sf1,2021sf1,Jury,Ukraine,Sweden,3
22776,2021,sf1,2021sf1,Jury,Ukraine,Cyprus,2
22777,2021,sf1,2021sf1,Jury,Ukraine,Lithuania,1
22778,2021,sf1,2021sf1,Televoter,Ukraine,Lithuania,12
22779,2021,sf1,2021sf1,Televoter,Ukraine,Azerbaijan,10
22780,2021,sf1,2021sf1,Televoter,Ukraine,Malta,8
22781,2021,sf1,2021sf1,Televoter,Ukraine,Israel,7
22782,2021,sf1,2021sf1,Televoter,Ukraine,Russia,6
22783,2021,sf1,2021sf1,Televoter,Ukraine,Belgium,5
22784,2021,sf1,2021sf1,Televoter,Ukraine,Cyprus,4
22785,2021,sf1,2021sf1,Televoter,Ukraine,Sweden,3
22786,2021,sf1,2021sf1,Televoter,Ukraine,Norway,2
22787,2021,sf1,2021sf1,Televoter,Ukraine,Australia,1
22788,2021,sf2,2021sf2, Jury,Albania, Switzerland,12
22789,2021,sf2,2021sf2, Jury,Albania, Greece,10
22790,2021,sf2,2021sf2, Jury,Albania, San Marino,8
22791,2021,sf2,2021sf2, Jury,Albania, Austria,7
22792,2021,sf2,2021sf2, Jury,Albania, Finland,6
22793,2021,sf2,2021sf2, Jury,Albania, Serbia,5
22794,2021,sf2,2021sf2, Jury,Albania, Iceland,4
22795,2021,sf2,2021sf2, Jury,Albania, Moldova,3
22796,2021,sf2,2021sf2, Jury,Albania, Bulgaria,2
22797,2021,sf2,2021sf2, Jury,Albania, Portugal,1
22798,2021,sf2,2021sf2, Televoter,Albania, Switzerland,12
22799,2021,sf2,2021sf2, Televoter,Albania, Greece,10
22800,2021,sf2,2021sf2, Televoter,Albania, Bulgaria,8
22801,2021,sf2,2021sf2, Televoter,Albania, San Marino,7
22802,2021,sf2,2021sf2, Televoter,Albania, Portugal,6
22803,2021,sf2,2021sf2, Televoter,Albania, Finland,5
22804,2021,sf2,2021sf2, Televoter,Albania, Serbia,4
22805,2021,sf2,2021sf2, Televoter,Albania, Austria,3
22806,2021,sf2,2021sf2, Televoter,Albania, Denmark,2
22807,2021,sf2,2021sf2, Televoter,Albania, Iceland,1
22808,2021,sf2,2021sf2, Jury,Austria, Switzerland,12
22809,2021,sf2,2021sf2, Jury,Austria, Iceland,10
22810,2021,sf2,2021sf2, Jury,Austria, Bulgaria,8
22811,2021,sf2,2021sf2, Jury,Austria, Portugal,7
22812,2021,sf2,2021sf2, Jury,Austria, Serbia,6
22813,2021,sf2,2021sf2, Jury,Austria, Finland,5
22814,2021,sf2,2021sf2, Jury,Austria, Denmark,4
22815,2021,sf2,2021sf2, Jury,Austria, Albania,3
22816,2021,sf2,2021sf2, Jury,Austria, Moldova,2
22817,2021,sf2,2021sf2, Jury,Austria, San Marino,1
22818,2021,sf2,2021sf2, Televoter,Austria, Serbia,12
22819,2021,sf2,2021sf2, Televoter,Austria, Iceland,10
22820,2021,sf2,2021sf2, Televoter,Austria, Switzerland,8
22821,2021,sf2,2021sf2, Televoter,Austria, Portugal,7
22822,2021,sf2,2021sf2, Televoter,Austria, Moldova,6
22823,2021,sf2,2021sf2, Televoter,Austria, Finland,5
22824,2021,sf2,2021sf2, Televoter,Austria, Bulgaria,4
22825,2021,sf2,2021sf2, Televoter,Austria, Denmark,3
22826,2021,sf2,2021sf2, Televoter,Austria, Albania,2
22827,2021,sf2,2021sf2, Televoter,Austria, Poland,1
22828,2021,sf2,2021sf2, Jury,Bulgaria, Moldova,12
22829,2021,sf2,2021sf2, Jury,Bulgaria, Greece,10
22830,2021,sf2,2021sf2, Jury,Bulgaria, Portugal,8
22831,2021,sf2,2021sf2, Jury,Bulgaria, Estonia,7
22832,2021,sf2,2021sf2, Jury,Bulgaria, Austria,6
22833,2021,sf2,2021sf2, Jury,Bulgaria, Czechia,5
22834,2021,sf2,2021sf2, Jury,Bulgaria, Albania,4
22835,2021,sf2,2021sf2, Jury,Bulgaria, Poland,3
22836,2021,sf2,2021sf2, Jury,Bulgaria, San Marino,2
22837,2021,sf2,2021sf2, Jury,Bulgaria, Georgia,1
22838,2021,sf2,2021sf2, Televoter,Bulgaria, Finland,12
22839,2021,sf2,2021sf2, Televoter,Bulgaria, Serbia,10
22840,2021,sf2,2021sf2, Televoter,Bulgaria, Greece,8
22841,2021,sf2,2021sf2, Televoter,Bulgaria, Switzerland,7
22842,2021,sf2,2021sf2, Televoter,Bulgaria, Iceland,6
22843,2021,sf2,2021sf2, Televoter,Bulgaria, Portugal,5
22844,2021,sf2,2021sf2, Televoter,Bulgaria, Albania,4
22845,2021,sf2,2021sf2, Televoter,Bulgaria, Denmark,3
22846,2021,sf2,2021sf2, Televoter,Bulgaria, Georgia,2
22847,2021,sf2,2021sf2, Televoter,Bulgaria, Estonia,1
22848,2021,sf2,2021sf2, Jury,Czechia, Portugal,12
22849,2021,sf2,2021sf2, Jury,Czechia, Iceland,10
22850,2021,sf2,2021sf2, Jury,Czechia, Switzerland,8
22851,2021,sf2,2021sf2, Jury,Czechia, Bulgaria,7
22852,2021,sf2,2021sf2, Jury,Czechia, Finland,6
22853,2021,sf2,2021sf2, Jury,Czechia, Greece,5
22854,2021,sf2,2021sf2, Jury,Czechia, Serbia,4
22855,2021,sf2,2021sf2, Jury,Czechia, Denmark,3
22856,2021,sf2,2021sf2, Jury,Czechia, San Marino,2
22857,2021,sf2,2021sf2, Jury,Czechia, Albania,1
22858,2021,sf2,2021sf2, Televoter,Czechia, Moldova,12
22859,2021,sf2,2021sf2, Televoter,Czechia, Iceland,10
22860,2021,sf2,2021sf2, Televoter,Czechia, Finland,8
22861,2021,sf2,2021sf2, Televoter,Czechia, Switzerland,7
22862,2021,sf2,2021sf2, Televoter,Czechia, Bulgaria,6
22863,2021,sf2,2021sf2, Televoter,Czechia, Serbia,5
22864,2021,sf2,2021sf2, Televoter,Czechia, Portugal,4
22865,2021,sf2,2021sf2, Televoter,Czechia, Denmark,3
22866,2021,sf2,2021sf2, Televoter,Czechia, Greece,2
22867,2021,sf2,2021sf2, Televoter,Czechia, Estonia,1
22868,2021,sf2,2021sf2, Jury,Denmark, Switzerland,12
22869,2021,sf2,2021sf2, Jury,Denmark, Albania,10
22870,2021,sf2,2021sf2, Jury,Denmark, Iceland,8
22871,2021,sf2,2021sf2, Jury,Denmark, Finland,7
22872,2021,sf2,2021sf2, Jury,Denmark, Bulgaria,6
22873,2021,sf2,2021sf2, Jury,Denmark, San Marino,5
22874,2021,sf2,2021sf2, Jury,Denmark, Portugal,4
22875,2021,sf2,2021sf2, Jury,Denmark, Austria,3
22876,2021,sf2,2021sf2, Jury,Denmark, Greece,2
22877,2021,sf2,2021sf2, Jury,Denmark, Poland,1
22878,2021,sf2,2021sf2, Televoter,Denmark, Iceland,12
22879,2021,sf2,2021sf2, Televoter,Denmark, Finland,10
22880,2021,sf2,2021sf2, Televoter,Denmark, Portugal,8
22881,2021,sf2,2021sf2, Televoter,Denmark, Switzerland,7
22882,2021,sf2,2021sf2, Televoter,Denmark, Estonia,6
22883,2021,sf2,2021sf2, Televoter,Denmark, Bulgaria,5
22884,2021,sf2,2021sf2, Televoter,Denmark, Austria,4
22885,2021,sf2,2021sf2, Televoter,Denmark, Greece,3
22886,2021,sf2,2021sf2, Televoter,Denmark, San Marino,2
22887,2021,sf2,2021sf2, Televoter,Denmark, Georgia,1
22888,2021,sf2,2021sf2, Jury,Estonia, Switzerland,12
22889,2021,sf2,2021sf2, Jury,Estonia, Bulgaria,10
22890,2021,sf2,2021sf2, Jury,Estonia, Iceland,8
22891,2021,sf2,2021sf2, Jury,Estonia, Finland,7
22892,2021,sf2,2021sf2, Jury,Estonia, Portugal,6
22893,2021,sf2,2021sf2, Jury,Estonia, Serbia,5
22894,2021,sf2,2021sf2, Jury,Estonia, Austria,4
22895,2021,sf2,2021sf2, Jury,Estonia, Greece,3
22896,2021,sf2,2021sf2, Jury,Estonia, Albania,2
22897,2021,sf2,2021sf2, Jury,Estonia, San Marino,1
22898,2021,sf2,2021sf2, Televoter,Estonia, Moldova,12
22899,2021,sf2,2021sf2, Televoter,Estonia, Finland,10
22900,2021,sf2,2021sf2, Televoter,Estonia, Denmark,8
22901,2021,sf2,2021sf2, Televoter,Estonia, Iceland,7
22902,2021,sf2,2021sf2, Televoter,Estonia, Switzerland,6
22903,2021,sf2,2021sf2, Televoter,Estonia, Portugal,5
22904,2021,sf2,2021sf2, Televoter,Estonia, San Marino,4
22905,2021,sf2,2021sf2, Televoter,Estonia, Georgia,3
22906,2021,sf2,2021sf2, Televoter,Estonia, Bulgaria,2
22907,2021,sf2,2021sf2, Televoter,Estonia, Latvia,1
22908,2021,sf2,2021sf2, Jury,Finland, Bulgaria,12
22909,2021,sf2,2021sf2, Jury,Finland, Switzerland,10
22910,2021,sf2,2021sf2, Jury,Finland, Iceland,8
22911,2021,sf2,2021sf2, Jury,Finland, Portugal,7
22912,2021,sf2,2021sf2, Jury,Finland, Greece,6
22913,2021,sf2,2021sf2, Jury,Finland, Austria,5
22914,2021,sf2,2021sf2, Jury,Finland, Albania,4
22915,2021,sf2,2021sf2, Jury,Finland, Serbia,3
22916,2021,sf2,2021sf2, Jury,Finland, San Marino,2
22917,2021,sf2,2021sf2, Jury,Finland, Denmark,1
22918,2021,sf2,2021sf2, Televoter,Finland, Iceland,12
22919,2021,sf2,2021sf2, Televoter,Finland, Switzerland,10
22920,2021,sf2,2021sf2, Televoter,Finland, Denmark,8
22921,2021,sf2,2021sf2, Televoter,Finland, Estonia,7
22922,2021,sf2,2021sf2, Televoter,Finland, Portugal,6
22923,2021,sf2,2021sf2, Televoter,Finland, Moldova,5
22924,2021,sf2,2021sf2, Televoter,Finland, Bulgaria,4
22925,2021,sf2,2021sf2, Televoter,Finland, Albania,3
22926,2021,sf2,2021sf2, Televoter,Finland, Greece,2
22927,2021,sf2,2021sf2, Televoter,Finland, San Marino,1
22928,2021,sf2,2021sf2, Jury,Georgia, Switzerland,12
22929,2021,sf2,2021sf2, Jury,Georgia, Portugal,10
22930,2021,sf2,2021sf2, Jury,Georgia, Bulgaria,8
22931,2021,sf2,2021sf2, Jury,Georgia, Iceland,7
22932,2021,sf2,2021sf2, Jury,Georgia, Czechia,6
22933,2021,sf2,2021sf2, Jury,Georgia, Austria,5
22934,2021,sf2,2021sf2, Jury,Georgia, Finland,4
22935,2021,sf2,2021sf2, Jury,Georgia, Estonia,3
22936,2021,sf2,2021sf2, Jury,Georgia, Serbia,2
22937,2021,sf2,2021sf2, Jury,Georgia, San Marino,1
22938,2021,sf2,2021sf2, Televoter,Georgia, San Marino,12
22939,2021,sf2,2021sf2, Televoter,Georgia, Greece,10
22940,2021,sf2,2021sf2, Televoter,Georgia, Bulgaria,8
22941,2021,sf2,2021sf2, Televoter,Georgia, Iceland,7
22942,2021,sf2,2021sf2, Televoter,Georgia, Finland,6
22943,2021,sf2,2021sf2, Televoter,Georgia, Latvia,5
22944,2021,sf2,2021sf2, Televoter,Georgia, Denmark,4
22945,2021,sf2,2021sf2, Televoter,Georgia, Switzerland,3
22946,2021,sf2,2021sf2, Televoter,Georgia, Albania,2
22947,2021,sf2,2021sf2, Televoter,Georgia, Serbia,1
22948,2021,sf2,2021sf2, Jury,Greece, Moldova,12
22949,2021,sf2,2021sf2, Jury,Greece, San Marino,10
22950,2021,sf2,2021sf2, Jury,Greece, Bulgaria,8
22951,2021,sf2,2021sf2, Jury,Greece, Iceland,7
22952,2021,sf2,2021sf2, Jury,Greece, Albania,6
22953,2021,sf2,2021sf2, Jury,Greece, Portugal,5
22954,2021,sf2,2021sf2, Jury,Greece, Czechia,4
22955,2021,sf2,2021sf2, Jury,Greece, Serbia,3
22956,2021,sf2,2021sf2, Jury,Greece, Poland,2
22957,2021,sf2,2021sf2, Jury,Greece, Estonia,1
22958,2021,sf2,2021sf2, Televoter,Greece, Moldova,12
22959,2021,sf2,2021sf2, Televoter,Greece, Albania,10
22960,2021,sf2,2021sf2, Televoter,Greece, Finland,8
22961,2021,sf2,2021sf2, Televoter,Greece, Switzerland,7
22962,2021,sf2,2021sf2, Televoter,Greece, Bulgaria,6
22963,2021,sf2,2021sf2, Televoter,Greece, Iceland,5
22964,2021,sf2,2021sf2, Televoter,Greece, Serbia,4
22965,2021,sf2,2021sf2, Televoter,Greece, Portugal,3
22966,2021,sf2,2021sf2, Televoter,Greece, San Marino,2
22967,2021,sf2,2021sf2, Televoter,Greece, Denmark,1
22968,2021,sf2,2021sf2, Jury,Iceland, Switzerland,12
22969,2021,sf2,2021sf2, Jury,Iceland, Bulgaria,10
22970,2021,sf2,2021sf2, Jury,Iceland, Portugal,8
22971,2021,sf2,2021sf2, Jury,Iceland, Greece,7
22972,2021,sf2,2021sf2, Jury,Iceland, Finland,6
22973,2021,sf2,2021sf2, Jury,Iceland, Albania,5
22974,2021,sf2,2021sf2, Jury,Iceland, Austria,4
22975,2021,sf2,2021sf2, Jury,Iceland, San Marino,3
22976,2021,sf2,2021sf2, Jury,Iceland, Serbia,2
22977,2021,sf2,2021sf2, Jury,Iceland, Denmark,1
22978,2021,sf2,2021sf2, Televoter,Iceland, Denmark,12
22979,2021,sf2,2021sf2, Televoter,Iceland, Finland,10
22980,2021,sf2,2021sf2, Televoter,Iceland, Portugal,8
22981,2021,sf2,2021sf2, Televoter,Iceland, Switzerland,7
22982,2021,sf2,2021sf2, Televoter,Iceland, Moldova,6
22983,2021,sf2,2021sf2, Televoter,Iceland, Greece,5
22984,2021,sf2,2021sf2, Televoter,Iceland, Bulgaria,4
22985,2021,sf2,2021sf2, Televoter,Iceland, San Marino,3
22986,2021,sf2,2021sf2, Televoter,Iceland, Austria,2
22987,2021,sf2,2021sf2, Televoter,Iceland, Poland,1
22988,2021,sf2,2021sf2, Jury,Latvia, Iceland,12
22989,2021,sf2,2021sf2, Jury,Latvia, Switzerland,10
22990,2021,sf2,2021sf2, Jury,Latvia, Portugal,8
22991,2021,sf2,2021sf2, Jury,Latvia, Finland,7
22992,2021,sf2,2021sf2, Jury,Latvia, Bulgaria,6
22993,2021,sf2,2021sf2, Jury,Latvia, Albania,5
22994,2021,sf2,2021sf2, Jury,Latvia, Moldova,4
22995,2021,sf2,2021sf2, Jury,Latvia, Estonia,3
22996,2021,sf2,2021sf2, Jury,Latvia, San Marino,2
22997,2021,sf2,2021sf2, Jury,Latvia, Austria,1
22998,2021,sf2,2021sf2, Televoter,Latvia, Moldova,12
22999,2021,sf2,2021sf2, Televoter,Latvia, Estonia,10
23000,2021,sf2,2021sf2, Televoter,Latvia, Finland,8
23001,2021,sf2,2021sf2, Televoter,Latvia, Iceland,7
23002,2021,sf2,2021sf2, Televoter,Latvia, Switzerland,6
23003,2021,sf2,2021sf2, Televoter,Latvia, Portugal,5
23004,2021,sf2,2021sf2, Televoter,Latvia, Denmark,4
23005,2021,sf2,2021sf2, Televoter,Latvia, Georgia,3
23006,2021,sf2,2021sf2, Televoter,Latvia, Bulgaria,2
23007,2021,sf2,2021sf2, Televoter,Latvia, Greece,1
23008,2021,sf2,2021sf2, Jury,Moldova, Bulgaria,12
23009,2021,sf2,2021sf2, Jury,Moldova, San Marino,10
23010,2021,sf2,2021sf2, Jury,Moldova, Greece,8
23011,2021,sf2,2021sf2, Jury,Moldova, Switzerland,7
23012,2021,sf2,2021sf2, Jury,Moldova, Iceland,6
23013,2021,sf2,2021sf2, Jury,Moldova, Albania,5
23014,2021,sf2,2021sf2, Jury,Moldova, Latvia,4
23015,2021,sf2,2021sf2, Jury,Moldova, Estonia,3
23016,2021,sf2,2021sf2, Jury,Moldova, Portugal,2
23017,2021,sf2,2021sf2, Jury,Moldova, Czechia,1
23018,2021,sf2,2021sf2, Televoter,Moldova, Greece,12
23019,2021,sf2,2021sf2, Televoter,Moldova, Switzerland,10
23020,2021,sf2,2021sf2, Televoter,Moldova, Finland,8
23021,2021,sf2,2021sf2, Televoter,Moldova, Poland,7
23022,2021,sf2,2021sf2, Televoter,Moldova, Iceland,6
23023,2021,sf2,2021sf2, Televoter,Moldova, Bulgaria,5
23024,2021,sf2,2021sf2, Televoter,Moldova, Portugal,4
23025,2021,sf2,2021sf2, Televoter,Moldova, Estonia,3
23026,2021,sf2,2021sf2, Televoter,Moldova, Albania,2
23027,2021,sf2,2021sf2, Televoter,Moldova, Serbia,1
23028,2021,sf2,2021sf2, Jury,Poland, Greece,12
23029,2021,sf2,2021sf2, Jury,Poland, San Marino,10
23030,2021,sf2,2021sf2, Jury,Poland, Switzerland,8
23031,2021,sf2,2021sf2, Jury,Poland, Moldova,7
23032,2021,sf2,2021sf2, Jury,Poland, Albania,6
23033,2021,sf2,2021sf2, Jury,Poland, Bulgaria,5
23034,2021,sf2,2021sf2, Jury,Poland, Estonia,4
23035,2021,sf2,2021sf2, Jury,Poland, Iceland,3
23036,2021,sf2,2021sf2, Jury,Poland, Finland,2
23037,2021,sf2,2021sf2, Jury,Poland, Portugal,1
23038,2021,sf2,2021sf2, Televoter,Poland, Finland,12
23039,2021,sf2,2021sf2, Televoter,Poland, Iceland,10
23040,2021,sf2,2021sf2, Televoter,Poland, Switzerland,8
23041,2021,sf2,2021sf2, Televoter,Poland, Moldova,7
23042,2021,sf2,2021sf2, Televoter,Poland, Denmark,6
23043,2021,sf2,2021sf2, Televoter,Poland, Portugal,5
23044,2021,sf2,2021sf2, Televoter,Poland, Bulgaria,4
23045,2021,sf2,2021sf2, Televoter,Poland, Georgia,3
23046,2021,sf2,2021sf2, Televoter,Poland, San Marino,2
23047,2021,sf2,2021sf2, Televoter,Poland, Serbia,1
23048,2021,sf2,2021sf2, Jury,Portugal, Bulgaria,12
23049,2021,sf2,2021sf2, Jury,Portugal, Iceland,10
23050,2021,sf2,2021sf2, Jury,Portugal, Albania,8
23051,2021,sf2,2021sf2, Jury,Portugal, Switzerland,7
23052,2021,sf2,2021sf2, Jury,Portugal, Finland,6
23053,2021,sf2,2021sf2, Jury,Portugal, Czechia,5
23054,2021,sf2,2021sf2, Jury,Portugal, Serbia,4
23055,2021,sf2,2021sf2, Jury,Portugal, Greece,3
23056,2021,sf2,2021sf2, Jury,Portugal, Austria,2
23057,2021,sf2,2021sf2, Jury,Portugal, Estonia,1
23058,2021,sf2,2021sf2, Televoter,Portugal, Moldova,12
23059,2021,sf2,2021sf2, Televoter,Portugal, Greece,10
23060,2021,sf2,2021sf2, Televoter,Portugal, Switzerland,8
23061,2021,sf2,2021sf2, Televoter,Portugal, Iceland,7
23062,2021,sf2,2021sf2, Televoter,Portugal, Finland,6
23063,2021,sf2,2021sf2, Televoter,Portugal, Bulgaria,5
23064,2021,sf2,2021sf2, Televoter,Portugal, Denmark,4
23065,2021,sf2,2021sf2, Televoter,Portugal, Georgia,3
23066,2021,sf2,2021sf2, Televoter,Portugal, Serbia,2
23067,2021,sf2,2021sf2, Televoter,Portugal, Albania,1
23068,2021,sf2,2021sf2, Jury,San Marino, Poland,12
23069,2021,sf2,2021sf2, Jury,San Marino, Greece,10
23070,2021,sf2,2021sf2, Jury,San Marino, Moldova,8
23071,2021,sf2,2021sf2, Jury,San Marino, Albania,7
23072,2021,sf2,2021sf2, Jury,San Marino, Switzerland,6
23073,2021,sf2,2021sf2, Jury,San Marino, Bulgaria,5
23074,2021,sf2,2021sf2, Jury,San Marino, Serbia,4
23075,2021,sf2,2021sf2, Jury,San Marino, Finland,3
23076,2021,sf2,2021sf2, Jury,San Marino, Portugal,2
23077,2021,sf2,2021sf2, Jury,San Marino, Iceland,1
23078,2021,sf2,2021sf2, Televoter,San Marino, Moldova,12
23079,2021,sf2,2021sf2, Televoter,San Marino, Finland,10
23080,2021,sf2,2021sf2, Televoter,San Marino, Iceland,8
23081,2021,sf2,2021sf2, Televoter,San Marino, Serbia,7
23082,2021,sf2,2021sf2, Televoter,San Marino, Switzerland,6
23083,2021,sf2,2021sf2, Televoter,San Marino, Greece,5
23084,2021,sf2,2021sf2, Televoter,San Marino, Bulgaria,4
23085,2021,sf2,2021sf2, Televoter,San Marino, Portugal,3
23086,2021,sf2,2021sf2, Televoter,San Marino, Albania,2
23087,2021,sf2,2021sf2, Televoter,San Marino, Denmark,1
23088,2021,sf2,2021sf2, Jury,Serbia, Iceland,12
23089,2021,sf2,2021sf2, Jury,Serbia, Bulgaria,10
23090,2021,sf2,2021sf2, Jury,Serbia, Greece,8
23091,2021,sf2,2021sf2, Jury,Serbia, Portugal,7
23092,2021,sf2,2021sf2, Jury,Serbia, Finland,6
23093,2021,sf2,2021sf2, Jury,Serbia, Switzerland,5
23094,2021,sf2,2021sf2, Jury,Serbia, Moldova,4
23095,2021,sf2,2021sf2, Jury,Serbia, Austria,3
23096,2021,sf2,2021sf2, Jury,Serbia, San Marino,2
23097,2021,sf2,2021sf2, Jury,Serbia, Estonia,1
23098,2021,sf2,2021sf2, Televoter,Serbia, Moldova,12
23099,2021,sf2,2021sf2, Televoter,Serbia, Finland,10
23100,2021,sf2,2021sf2, Televoter,Serbia, Greece,8
23101,2021,sf2,2021sf2, Televoter,Serbia, Iceland,7
23102,2021,sf2,2021sf2, Televoter,Serbia, Bulgaria,6
23103,2021,sf2,2021sf2, Televoter,Serbia, Switzerland,5
23104,2021,sf2,2021sf2, Televoter,Serbia, Portugal,4
23105,2021,sf2,2021sf2, Televoter,Serbia, San Marino,3
23106,2021,sf2,2021sf2, Televoter,Serbia, Denmark,2
23107,2021,sf2,2021sf2, Televoter,Serbia, Albania,1
23108,2021,sf2,2021sf2, Jury,Spain, Switzerland,12
23109,2021,sf2,2021sf2, Jury,Spain, Portugal,10
23110,2021,sf2,2021sf2, Jury,Spain, Iceland,8
23111,2021,sf2,2021sf2, Jury,Spain, Greece,7
23112,2021,sf2,2021sf2, Jury,Spain, Austria,6
23113,2021,sf2,2021sf2, Jury,Spain, Bulgaria,5
23114,2021,sf2,2021sf2, Jury,Spain, Serbia,4
23115,2021,sf2,2021sf2, Jury,Spain, San Marino,3
23116,2021,sf2,2021sf2, Jury,Spain, Albania,2
23117,2021,sf2,2021sf2, Jury,Spain, Estonia,1
23118,2021,sf2,2021sf2, Televoter,Spain, Portugal,12
23119,2021,sf2,2021sf2, Televoter,Spain, Bulgaria,10
